=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2026-4-12_11-47-7
====================================================================================
11:47:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5565.923340, 74.000000, 3275.050781>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5565.889648, 73.999985, 3275.057129>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5565.840332, 74.000000, 3275.024902>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5565.803223, 73.999992, 3275.000732>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5565.420410, 74.000000, 3274.513428>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5565.088867, 73.999985, 3274.140381>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5564.749023, 74.000023, 3273.750000>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5564.403809, 73.999992, 3273.373535>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5564.070801, 74.000015, 3273.024414>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5563.771973, 73.999985, 3272.693848>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5563.472656, 74.000015, 3272.445313>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5563.200684, 73.999977, 3272.254639>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5562.695801, 74.000000, 3271.733154>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5562.268066, 73.999992, 3271.369873>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5561.668457, 74.000008, 3270.678223>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5561.216797, 73.999992, 3270.205811>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5560.907715, 74.000000, 3269.877930>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5560.703125, 74.000031, 3269.633789>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5560.560547, 74.000023, 3269.463379>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5560.015137, 74.000015, 3268.911133>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5559.658203, 74.000015, 3268.620605>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5559.454590, 73.999969, 3268.456543>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5558.620117, 73.999992, 3267.588379>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5558.152344, 74.000000, 3267.164063>)
12:18:5 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5557.913574, 74.000000, 3266.954834>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5556.870605, 74.000023, 3265.914307>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5556.372559, 73.999985, 3265.460693>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5556.147949, 74.000023, 3265.240479>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5556.032715, 73.999985, 3265.110352>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5555.009766, 73.999992, 3264.117920>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5554.644043, 73.999992, 3263.792480>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5554.525879, 74.000000, 3263.687500>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5553.206543, 73.999985, 3262.395020>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5552.831543, 73.999985, 3262.046143>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5552.728516, 74.000008, 3261.944824>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5552.678711, 73.999985, 3261.887207>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5552.639160, 74.000023, 3261.839111>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5551.362305, 73.999985, 3260.607666>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5551.150391, 74.000038, 3260.412109>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5551.110840, 73.999985, 3260.374512>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5551.079590, 74.000038, 3260.336670>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5551.050781, 74.000038, 3260.302246>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5550.774414, 73.999992, 3260.017334>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5550.594727, 73.999992, 3259.849854>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5550.411621, 73.999992, 3259.678955>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5550.211914, 74.000000, 3259.460205>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5550.004883, 74.000008, 3259.268799>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5549.817383, 74.000000, 3259.095459>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5549.310059, 74.000000, 3258.593018>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5548.864746, 74.000031, 3258.177002>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5548.288574, 73.999985, 3257.606934>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5547.833008, 74.000000, 3257.175781>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5547.492188, 73.999985, 3256.853271>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5546.941895, 73.999962, 3256.313721>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5546.549316, 74.000008, 3255.945313>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5546.281738, 73.999992, 3255.691650>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5546.092285, 73.999992, 3255.506104>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5545.958008, 73.999992, 3255.372803>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5545.210449, 74.000015, 3254.648926>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5544.776367, 73.999992, 3254.238037>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5544.525879, 74.000023, 3253.998535>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5544.372070, 73.999992, 3253.846191>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5544.277832, 73.999992, 3253.751953>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5543.214355, 73.999977, 3252.734619>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5542.739258, 73.999992, 3252.284668>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5542.529297, 73.999954, 3252.083984>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5542.423340, 73.999992, 3251.978760>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5542.363770, 74.000008, 3251.917725>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5541.426758, 74.000015, 3251.024658>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5541.113281, 73.999985, 3250.728271>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5540.062012, 74.000023, 3249.716309>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5539.757813, 74.000000, 3249.425537>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5539.056152, 73.999977, 3248.753662>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5538.909180, 74.000015, 3248.614502>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5538.868652, 74.000000, 3248.565430>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5538.833008, 74.000038, 3248.514404>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5538.801758, 74.000000, 3248.464355>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5538.607910, 73.999962, 3248.244873>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5538.496582, 73.999977, 3248.115234>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5538.175781, 74.000000, 3247.796387>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5537.854004, 74.000008, 3247.474854>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5537.358887, 74.000015, 3246.992920>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5536.920410, 74.000015, 3246.561768>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5536.550781, 73.999985, 3246.198975>)
